Contract Type,Sales Org,Distribution Channel,Division,Purchase Org,Purchase Group,New Counterparty,External Ref,Inco1,Material,Plant,Quantity,UoM,Del From,Del To,Valuation Point,DPQS,Version,Validity Version,Timing,Gov Grades,Gov Weights,MoT,Tol Sched,Tol Typ,Exp Del Qty,UoM2,Intended Price Type,Trader,Side,Created On,Created At
YC3S,1000,10,03,1000,100,100000386,34622,DDP,10086,1005,"1,000",STO,10/1/2019,10/31/2019,US_ND_ENDERLIN,AGPATH CANOLA MEAL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,100,STO,NFE,CDUNLAP,V,6/20/2018,9:54:07 AM
YC3S,1000,10,05,1000,100,100000376,34693,DDP,10071,1000,"30,000",LB,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH CRUDE SOYBEAN OIL,1,1,L,ZOHA,ZOHW,02,QTS_OU25%,03,,,NBE,ATSURVE,V,6/20/2018,1:55:48 PM
YC3S,1000,10,03,1000,100,100000412,34751,FOB,10070,1000,"2,000",STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,QTS_OU25%,03,,,PRICED,ALHEBERT,V,6/21/2018,9:25:14 AM
YC3S,1000,10,05,1000,100,100000325,34798,DDP,10071,1000,"90,000",LB,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH CRUDE SOYBEAN OIL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,"45,000",LB,PRICED,ATSURVE,V,6/21/2018,11:00:26 AM
YC3S,1000,10,03,1000,100,100000411,34921,FOB,10070,1000,390,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,MVCARBONE,V,6/22/2018,8:56:50 AM
YC3S,1000,10,03,1000,100,100000338,35146,FOB,10070,1001,"1,215",STO,10/1/2019,10/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,27,STO,NFE,VCHERUKO,V,6/25/2018,3:30:42 PM
YC3S,1000,10,03,1000,100,100000411,35196,FOB,10070,1000,130,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,MVCARBONE,V,6/26/2018,10:15:25 AM
YC3S,1000,10,03,1000,100,100000354,35524,FOB,10070,1001,26,STO,10/1/2019,10/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,ZZAMAN,V,6/28/2018,12:37:22 PM
YC3S,1000,10,05,1000,100,100000376,35639,DDP,10071,1000,"420,000",LB,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH CRUDE SOYBEAN OIL,1,1,L,ZOHA,ZOHW,02,QTS_OU25%,03,,,NBE,CFLYNN,V,6/29/2018,11:06:52 AM
YC3S,1000,10,03,1000,100,100000498,35745,FOB,10070,1000,26,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,ZZAMAN,V,7/2/2018,9:47:06 AM
YC3S,1000,10,03,1000,100,100000354,35785,FOB,10070,1001,104,STO,10/1/2019,10/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,ZZAMAN,V,7/2/2018,10:30:57 AM
YC3S,1000,10,03,1000,100,100000392,35959,DDP,10070,1001,"1,200",STO,10/1/2019,10/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,QTS_OU25%,03,,,NFE,CDUNLAP,V,7/3/2018,1:34:39 PM
YC3S,1000,10,03,1000,100,100000298,35964,FOB,10070,1000,364,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,CDUNLAP,V,7/3/2018,1:20:57 PM
YC3S,1000,10,03,1000,100,100000298,35989,DDP,10070,1001,"1,014",STO,10/1/2019,10/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,CDUNLAP,V,7/3/2018,2:29:01 PM
YC3S,1000,10,03,1000,100,100000298,36042,DDP,10070,1001,858,STO,10/1/2019,10/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,CDUNLAP,V,7/3/2018,2:39:57 PM
YC3S,1000,10,03,1000,100,100000471,36611,FOB,10070,1000,52,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,FEARL,V,7/11/2018,10:33:13 AM
YC3S,1000,10,03,1000,100,100000506,36777,FOB,10070,1000,390,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,DDIXON,V,7/12/2018,1:43:29 PM
YC3S,1000,10,03,1000,100,100000386,36793,DDP,10086,1005,700,STO,10/1/2019,10/31/2019,US_ND_ENDERLIN,AGPATH CANOLA MEAL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,100,STO,NFE,CDUNLAP,V,7/12/2018,2:09:05 PM
YC3S,1000,10,03,1000,100,100000506,36817,FOB,10070,1000,130,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,DDIXON,V,7/13/2018,9:33:25 AM
YC3S,1000,10,03,1000,100,100000492,36879,DDP,10086,1005,100,STO,10/1/2019,10/31/2019,US_ND_ENDERLIN,AGPATH CANOLA MEAL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,100,STO,PRICED,CDUNLAP,V,7/13/2018,2:20:41 PM
YC3S,1000,10,03,1000,100,100000386,37076,DDP,10086,1005,500,STO,10/1/2019,10/31/2019,US_ND_ENDERLIN,AGPATH CANOLA MEAL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,100,STO,NFE,CDUNLAP,V,7/17/2018,10:25:20 AM
YC3S,1000,10,03,1000,100,100000362,37086,DDP,10070,1001,"3,300",STO,10/1/2019,10/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,100,STO,NFE,ZZAMAN,V,7/17/2018,10:35:14 AM
YC3S,1000,10,03,1000,100,100000523,37124,DDP,10070,1000,"1,000",STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,100,STO,NFE,ZZAMAN,V,7/17/2018,1:26:27 PM
YC3S,1000,10,03,1000,100,100000523,37164,DDP,10070,1000,500,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,100,STO,NFE,ZZAMAN,V,7/17/2018,2:44:36 PM
YC3S,1000,10,03,1000,100,100000492,37252,DDP,10086,1005,200,STO,10/1/2019,10/31/2019,US_ND_ENDERLIN,AGPATH CANOLA MEAL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,100,STO,NFE,CDUNLAP,V,7/18/2018,11:59:35 AM
YC3S,1000,10,05,1000,100,100000376,37347,DDP,10071,1000,"90,000",LB,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH CRUDE SOYBEAN OIL,1,1,L,ZOHA,ZOHW,02,QTS_OU25%,03,,,NBE,ATSURVE,V,7/19/2018,1:32:36 PM
YC3S,1000,10,03,1000,100,100000492,37412,DDP,10086,1005,200,STO,10/1/2019,10/31/2019,US_ND_ENDERLIN,AGPATH CANOLA MEAL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,100,STO,NFE,CDUNLAP,V,7/19/2018,1:57:47 PM
YC3S,1000,10,05,1000,100,100000465,37536,DDP,10071,1000,"205,000",LB,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH CRUDE SOYBEAN OIL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,"205,000",LB,NBE,PKINDALK,V,7/23/2018,2:16:21 PM
YC3S,1000,10,05,1000,100,100000355,37634,DDP,10071,1000,"120,000",LB,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH CRUDE SOYBEAN OIL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,"40,000",LB,NFE,PKINDALK,V,7/24/2018,9:52:33 AM
YC3S,1000,10,03,1000,100,100000371,37664,DDP,10086,1005,"2,500",STO,10/1/2019,10/31/2019,US_ND_ENDERLIN,AGPATH CANOLA MEAL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,100,STO,NFE,CDUNLAP,V,7/24/2018,2:43:36 PM
YC3S,1000,10,03,1000,100,100000523,37706,DDP,10086,1005,500,STO,10/1/2019,10/31/2019,US_ND_ENDERLIN,AGPATH CANOLA MEAL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,100,STO,NFE,CDUNLAP,V,7/24/2018,4:15:50 PM
YC3S,1000,10,03,1000,100,100000492,37744,DDP,10086,1005,100,STO,10/1/2019,10/31/2019,US_ND_ENDERLIN,AGPATH CANOLA MEAL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,100,STO,NFE,CDUNLAP,V,7/25/2018,10:39:43 AM
YC3S,1000,10,03,1000,100,100000324,37769,DDP,10086,1005,200,STO,10/1/2019,10/31/2019,US_ND_ENDERLIN,AGPATH CANOLA MEAL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,100,STO,NFE,CDUNLAP,V,7/25/2018,1:47:56 PM
YC3S,1000,10,05,1000,100,100000309,37790,DDP,10071,1000,"864,000",LB,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH CRUDE SOYBEAN OIL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,"48,000",LB,PRICED,PKINDALK,V,7/25/2018,2:10:04 PM
YC3S,1000,10,03,1000,100,100000302,37889,FOB,10070,1000,26,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,ZZAMAN,V,7/26/2018,1:54:59 PM
YC3S,1000,10,05,1000,100,100000364,37912,DDP,10071,1000,"1,025,000",LB,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH CRUDE SOYBEAN OIL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,"205,000",LB,NBE,PKINDALK,V,7/26/2018,2:18:44 PM
YC3S,1000,10,05,1000,100,100000364,38012,DDP,10087,1005,"1,230,000",LB,10/1/2019,10/31/2019,US_ND_ENDERLIN,AGPATH CANOLA OIL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,"205,000",LB,NBE,PKINDALK,V,7/27/2018,2:35:12 PM
YC3S,1000,10,03,1000,100,100000503,38184,FOB,10070,1000,52,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,ZZAMAN,V,7/31/2018,10:42:34 AM
YC3S,1000,10,03,1000,100,100000476,38288,DDP,10070,1000,21,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,QTS_OU25%,03,,,PRICED,DDIXON,V,8/1/2018,10:46:35 AM
YC3S,1000,10,03,1000,100,100000476,38320,DDP,10070,1000,21,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,QTS_OU25%,03,,,PRICED,DDIXON,V,8/1/2018,1:31:59 PM
YC3S,1000,10,03,1000,100,100000310,38406,FOB,10070,1000,130,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,ZZAMAN,V,8/2/2018,9:56:42 AM
YC3S,1000,10,03,1000,100,100000400,38618,FOB,10070,1000,26,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,MVCARBONE,V,8/6/2018,10:28:13 AM
YC3S,1000,10,03,1000,100,100000411,39080,DDP,10070,1000,234,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,FLAT,ALHEBERT,V,8/10/2018,10:54:21 AM
YC3S,1000,10,03,1000,100,100000464,39131,FOB,10070,1000,52,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,VCHERUKO,V,8/10/2018,3:08:11 PM
YC3S,1000,10,03,1000,100,100000373,39187,DDP,10070,1000,190,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,02,QTS_OU25%,03,,,PRICED,DDIXON,V,8/13/2018,9:50:08 AM
YC3S,1000,10,05,1000,100,100000315,39222,DDP,10071,1000,"192,000",LB,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH CRUDE SOYBEAN OIL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,"48,000",LB,PRICED,ATSURVE,V,8/13/2018,11:05:06 AM
YC3S,1000,10,03,1000,100,100000373,39344,DDP,10070,1000,210,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,QTS_OU25%,03,,,PRICED,DDIXON,V,8/14/2018,9:16:29 AM
YC3S,1000,10,05,1000,100,100000358,39573,DDP,10071,1000,"1,665,000",LB,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH CRUDE SOYBEAN OIL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,"185,000",LB,NFE,ATSURVE,V,8/16/2018,2:42:09 PM
YC3S,1000,10,05,1000,100,100000358,39596,DDP,10071,1000,"3,280,000",LB,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH CRUDE SOYBEAN OIL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,"205,000",LB,NFE,ATSURVE,V,8/16/2018,3:00:28 PM
YC3S,1000,10,03,1000,100,100000523,39790,DDP,10070,1001,200,STO,10/1/2019,10/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,100,STO,FLAT,CDUNLAP,V,8/20/2018,2:16:05 PM
YC3S,1000,10,03,1000,100,100000506,40005,DDP,10070,1000,400,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,100,STO,NFE,ZZAMAN,V,8/22/2018,4:19:24 PM
YC3S,1000,10,03,1000,100,100000345,40102,FOB,10070,1000,125,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,QTS_OU25%,03,,,PRICED,DDIXON,V,8/23/2018,12:49:21 PM
YC3S,1000,10,05,1000,100,100000562,40251,DDP,10071,1000,"205,000",LB,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH CRUDE SOYBEAN OIL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,"205,000",LB,PRICED,CFLYNN,V,8/24/2018,11:43:38 AM
YC3S,1000,10,03,1000,100,100000326,40299,FOB,10070,1001,598,STO,10/1/2019,10/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,ALHEBERT,V,8/24/2018,1:37:27 PM
YC3S,1000,10,03,1000,100,100000400,40301,FOB,10086,1005,390,STO,10/1/2019,10/31/2019,US_ND_ENDERLIN,AGPATH CANOLA MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,CDUNLAP,V,8/24/2018,1:31:09 PM
YC3S,1000,10,03,1000,100,100000400,40323,FOB,10086,1005,130,STO,10/1/2019,10/31/2019,US_ND_ENDERLIN,AGPATH CANOLA MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,CDUNLAP,V,8/24/2018,1:44:48 PM
YC3S,1000,10,03,1000,100,100000492,40337,DDP,10086,1005,100,STO,10/1/2019,10/31/2019,US_ND_ENDERLIN,AGPATH CANOLA MEAL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,100,STO,PRICED,CDUNLAP,V,8/24/2018,2:07:24 PM
YC3S,1000,10,03,1000,100,100000400,40346,FOB,10070,1000,52,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,MVCARBONE,V,8/24/2018,2:05:54 PM
YC3S,1000,10,03,1000,100,100000471,40376,FOB,10070,1000,26,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,ZZAMAN,V,8/24/2018,4:30:15 PM
YC3S,1000,10,03,1000,100,100000506,40409,FOB,10070,1000,250,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,QTS_OU25%,03,,,PRICED,ZZAMAN,V,8/27/2018,11:01:06 AM
YC3S,1000,10,03,1000,100,100000411,40429,FOB,10070,1000,520,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,ALHEBERT,V,8/27/2018,10:32:02 AM
YC3S,1000,10,03,1000,100,100000506,40481,FOB,10070,1000,250,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,QTS_OU25%,03,,,NFE,ZZAMAN,V,8/27/2018,11:17:35 AM
YC3S,1000,10,03,1000,100,100000086,40491,FOB,10070,1001,26,STO,10/1/2019,10/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,CDUNLAP,V,8/27/2018,11:31:47 AM
YC3S,1000,10,03,1000,100,100000506,40508,FOB,10070,1001,100,STO,10/1/2019,10/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,02,QTS_OU25%,03,,,NFE,ZZAMAN,V,8/27/2018,11:48:05 AM
YC3S,1000,10,03,1000,100,100000287,40514,FOB,10070,1001,25,STO,10/1/2019,10/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,25,STO,PRICED,ZZAMAN,V,8/27/2018,11:53:35 AM
YC3S,1000,10,03,1000,100,100000373,40541,DDP,10070,1000,190,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,02,QTS_OU25%,03,,,PRICED,DDIXON,V,8/27/2018,1:13:29 PM
YC3S,1000,10,03,1000,100,100000371,40547,DDP,10086,1005,"2,500",STO,10/1/2019,10/31/2019,US_ND_ENDERLIN,AGPATH CANOLA MEAL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,100,STO,NFE,CDUNLAP,V,8/27/2018,1:43:04 PM
YC3S,1000,10,03,1000,100,100000311,40552,FOB,10070,1000,52,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,ALHEBERT,V,8/27/2018,1:20:48 PM
YC3S,1000,10,03,1000,100,100000555,40564,FOB,10070,1000,52,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,ALHEBERT,V,8/27/2018,1:35:28 PM
YC3S,1000,10,03,1000,100,100000492,40592,DDP,10086,1005,200,STO,10/1/2019,10/31/2019,US_ND_ENDERLIN,AGPATH CANOLA MEAL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,100,STO,NFE,CDUNLAP,V,8/27/2018,2:08:46 PM
YC3S,1000,10,03,1000,100,100000302,40601,FOB,10070,1000,26,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,ZZAMAN,V,8/27/2018,2:18:07 PM
YC3S,1000,10,03,1000,100,100000313,40616,DDP,10086,1005,"2,000",STO,10/1/2019,10/31/2019,US_ND_ENDERLIN,AGPATH CANOLA MEAL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,100,STO,NFE,CDUNLAP,V,8/27/2018,2:37:04 PM
YC3S,1000,10,03,1000,100,100000506,40697,FOB,10070,1000,260,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,ZZAMAN,V,8/28/2018,11:38:14 AM
YC3S,1000,10,03,1000,100,100000506,40710,FOB,10070,1000,260,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,ZZAMAN,V,8/28/2018,11:52:28 AM
YC3S,1000,10,03,1000,100,100000372,40724,FOB,10070,1001,676,STO,10/1/2019,10/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,ZZAMAN,V,8/28/2018,12:09:30 PM
YC3S,1000,10,03,1000,100,100000373,40739,DDP,10070,1000,210,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,21,STO,PRICED,DDIXON,V,8/28/2018,1:20:11 PM
YC3S,1000,10,05,1000,100,100000448,40758,DDP,10071,1000,"48,000",LB,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH CRUDE SOYBEAN OIL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,"48,000",LB,NBE,ATSURVE,V,8/28/2018,1:34:00 PM
YC3S,1000,10,03,1000,100,100000506,40792,FOB,10070,1001,104,STO,10/1/2019,10/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,ZZAMAN,V,8/28/2018,2:14:33 PM
YC3S,1000,10,03,1000,100,100000372,40838,FOB,10070,1000,78,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,ZZAMAN,V,8/29/2018,9:12:41 AM
YC3S,1000,10,03,1000,100,100000417,40853,DDP,10086,1005,500,STO,10/1/2019,10/31/2019,US_ND_ENDERLIN,AGPATH CANOLA MEAL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,100,STO,NFE,CDUNLAP,V,8/29/2018,9:28:27 AM
YC3S,1000,10,03,1000,100,100000519,40985,DDP,10070,1001,208,STO,10/1/2019,10/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,ALHEBERT,V,8/30/2018,11:03:09 AM
YC3S,1000,10,03,1000,100,100000311,41023,FOB,10070,1000,26,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,ALHEBERT,V,8/30/2018,12:38:21 PM
YC3S,1000,10,03,1000,100,100000208,41064,DDP,10070,1001,104,STO,10/1/2019,10/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,ALHEBERT,V,8/30/2018,3:25:52 PM
YC3S,1000,10,05,1000,100,100000337,41075,DDP,10071,1000,"30,000",LB,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH CRUDE SOYBEAN OIL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,"30,000",LB,NBE,PKINDALK,V,8/30/2018,3:34:30 PM
YC3S,1000,10,03,1000,100,100000533,41076,DDP,10070,1000,78,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,VCHERUKO,V,8/30/2018,3:34:52 PM
YC3S,1000,10,03,1000,100,100000533,41088,DDP,10070,1000,26,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,VCHERUKO,V,8/30/2018,3:47:22 PM
YC3S,1000,10,03,1000,100,100000400,41154,FOB,10070,1000,52,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,MVCARBONE,V,8/31/2018,10:01:00 AM
YC3S,1000,10,03,1000,100,100000464,41225,FOB,10070,1000,26,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,VCHERUKO,V,8/31/2018,1:29:27 PM
YC3S,1000,10,03,1000,100,100000400,41347,FOB,10070,1000,130,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,FLAT,MVCARBONE,V,9/4/2018,12:00:26 PM
YC3S,1000,10,03,1000,100,100000302,41384,FOB,10070,1000,26,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,ZZAMAN,V,9/4/2018,1:26:13 PM
YC3S,1000,10,03,1000,100,100000456,41510,FOB,10070,1000,108,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,27,STO,NFE,VCHERUKO,V,9/5/2018,10:46:50 AM
YC3S,1000,10,03,1000,100,100000292,41540,DDP,10070,1000,100,STO,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,100,STO,NFE,ALHEBERT,V,9/5/2018,12:01:48 PM
YC3S,1000,10,05,1000,100,100000532,41687,DDP,10071,1000,"410,000",LB,10/1/2019,10/31/2019,US_MN_MANKATO,AGPATH CRUDE SOYBEAN OIL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,"205,000",LB,NFE,PKINDALK,V,9/6/2018,9:08:21 AM
